,Unnamed: 0,disney plus_flatrate,adult,original_language,amazon prime video_flatrate,genre_ids,google play movies_rent,original_title,netflix_flatrate,kr_theater_note,release_date,popularity,id,overview,vote_average,wavve_buy,google play movies_buy,title,wavve_flatrate,poster_path,wavve_rent,kr_digital_date,netflix standard with ads_flatrate,tving_flatrate,backdrop_path,watcha_flatrate,softcore,video,kr_digital_note,kr_theater_date,vote_count,apple tv_flatrate,filmbox+_flatrate,crunchyroll_flatrate,sun nxt_flatrate,mubi_flatrate,movieme_rent,global_theater_date,global_digital_date
3049,3049,0.0,False,fr,0.0,878|53,0.0,Planète B,0.0,,2024-12-25,0.8477,1064758,,5.246,0.0,0.0,플래닛 B,0.0,/w1HbOJ4rp4P5AJHxJPzjQgvw1yo.jpg,0.0,,0.0,0.0,/ncdoorCh3P5yyaqOq0iv6nL1EYO.jpg,0.0,False,False,,,65,0,0,0,0,0,0,2024-12-25,
3050,3050,0.0,False,es,0.0,18|36,0.0,El maestro que prometió el mar,0.0,,2023-11-10,0.8309,1024541,,7.736,0.0,0.0,El maestro que prometió el mar,0.0,/bDWLhY0SW3Gl78ZFBU34uwW3YQH.jpg,0.0,,0.0,0.0,/ezx6Rub8x4Xq6MyiEpWHhHtLBeD.jpg,0.0,False,False,,,144,0,0,0,0,0,0,2023-11-10,
3051,3051,0.0,False,fr,0.0,18|80,0.0,Le Fil,0.0,,2024-09-11,0.8325,1136394,"장 모니에는 환멸을 느끼고 있는 변호사로, 아내를 살해한 혐의를 받는 니콜라 밀리크의 변호를 맡게 된다. 모든 정황이 그의 유죄를 가리키고 있지만, 모니에는 그의 무죄를 확신하며 사건을 맡는다.",6.5,0.0,0.0,평범한 사건,0.0,/xN2UNYOovVFGDweFXfS2KcNjB2R.jpg,0.0,,0.0,0.0,/oMUDVhNnIhSOfMKE60joozzNbUc.jpg,0.0,False,False,,,178,0,0,0,0,0,0,2024-09-11,2025-04-01
3052,3052,0.0,False,hi,0.0,28|35|80,0.0,लूप लपेटा,1.0,,2022-02-04,0.8862,783461,남자친구가 조직 폭력배의 돈을 잃어버렸다. 상황을 해결하기 위해 이리 뛰고 저리 뛰는 사비. 하지만 자꾸 막다른 골목에 부딪히고 만다. 이 이상하게 계속되는 굴레에서 벗어날 방법은 없을까?,6.1,0.0,0.0,루프 라페타,0.0,/ppn4ZO8qmylxRwFjfBWPkmMRdSs.jpg,0.0,,1.0,0.0,/pOEwPqwK4rfKaM1UJKU3eyWUtVF.jpg,0.0,False,False,,,67,0,0,0,0,0,0,,2022-02-04
3053,3053,0.0,False,fr,0.0,35|10751,0.0,Les Vengeances de Maître Poutifard,0.0,,2023-06-28,0.6968,1005685,,5.1,0.0,0.0,Les Vengeances de Maître Poutifard,0.0,/k0wMePwCqsHcoX8zWQ1ZWAcx6PS.jpg,0.0,,0.0,0.0,/68YcrqnjErbRF8xAz1sjjQaTn9q.jpg,0.0,False,False,,,66,0,0,0,0,0,0,2023-06-28,
3054,3054,0.0,False,en,0.0,14|12|35,0.0,Riddle of Fire,0.0,,2026-04-29,0.815,1114873,"동네의 소문난 꼬마 악동들 ‘앨리스, 헤이즐, 조디’. 고대하던 비디오 게임을 드디어 손에 넣지만, 굳게 잠긴 TV 화면 앞에서 좌절한다. 암호를 알아낼 방법은 단 하나, 엄마를 위한 맛있는 블루베리 파이를 구해올 것! 파이 품절 대란 속에서 아이들은 직접 베이킹에 나서지만 가장 중요한 재료인 달걀마저 정체불명의 남자에게 도둑맞고 만다. 달걀을 되찾기 위해 미지의 숲으로 뛰어든 셋은 수상한 마녀와 신비로운 소녀를 마주하며 예상치 못한 사건에 휘말리게 되는데...",7.2,0.0,0.0,달걀 원정대,0.0,/etQH4l7DRmd4sdVibgJIfpQaRqz.jpg,0.0,2026-04-29,0.0,0.0,/jS3u87nfPAgtT1RLYaw7fMWWJoj.jpg,0.0,False,False,,2026-04-29,50,0,0,0,0,0,0,2024-03-21,2024-05-06
3055,3055,0.0,False,th,0.0,10749|35|12,0.0,ผจญภัยล่าขุมทรัพย์หมื่นลี้,0.0,,2023-12-22,0.8593,949429,,5.9,0.0,0.0,ผจญภัยล่าขุมทรัพย์หมื่นลี้,0.0,/w0Fao59IOjgfA9a1BFHG5nECGJg.jpg,0.0,,0.0,0.0,/mOQV573Tr0WxI2VVOLKwtfaRGZH.jpg,0.0,False,False,,,78,0,0,0,0,0,0,,2023-12-28
3056,3056,0.0,False,en,0.0,10770|35|18|10749,0.0,Haul Out the Holly,0.0,,2022-11-26,0.7577,1028556,,6.064,0.0,0.0,Haul Out the Holly,0.0,/naX9S52wyTpUJPR80FIWhgxzufb.jpg,0.0,,0.0,0.0,/29qiSnPp8LN1vUomrMN3MMVwlUH.jpg,0.0,False,False,,,102,0,0,0,0,0,0,,2023-11-08
3057,3057,0.0,False,fr,0.0,35|18,0.0,On ira,0.0,,2025-03-12,0.6872,1003504,,7.096,0.0,0.0,On ira,0.0,/jyemu9Of8SCTOPXsm2oXPscGWQY.jpg,0.0,,0.0,0.0,/oTai2zngbGbAIuq9wGZvtXyuoJF.jpg,0.0,False,False,,,114,0,0,0,0,0,0,2025-03-12,2025-11-09
3058,3058,0.0,False,es,0.0,18|53,0.0,Asedio,0.0,,2023-05-05,0.7339,1090868,,5.326,0.0,0.0,Asedio,0.0,/8rAxc5S0DSXnWbDxuNIsml4OH65.jpg,0.0,,0.0,0.0,/avteWnUr5XfFYVT2dMS8ZmPtuYR.jpg,0.0,False,False,,,72,0,0,0,0,0,0,2023-05-05,2023-07-29
3059,3059,0.0,False,da,0.0,53|28,0.0,Underverden 2,0.0,,2023-04-13,0.7463,1085218,"자이드는 7년 전 동생의 복수를 위해 범죄 조직과 싸운 후 교도소에 수감된다. 어느 날 경찰 헬레가 그를 찾아와, 범죄 조직에 잠입해 정보를 빼내오면 완전히 새 삶을 주겠다고 제안한다. 아들 노아 앞에 부끄럽지 않은 아빠가 되고 싶은 자이드는 그 제안을 받아들이고, 정체를 숨긴 채 더 강력한 범죄조직의 일원이 된다. 하지만 자이드는 그럴수록 더 어둠 속으로 빠져들어갈 뿐이고, 설상가상으로 정체가 발각되고 마는데...",6.432,0.0,0.0,다크랜드: 더 리턴,0.0,/257YhHOQT3ndQysCa36TnmMcxdB.jpg,0.0,,0.0,0.0,/pUaRgy7grfehKq5dWLSfk1yy02p.jpg,1.0,False,False,,,592,0,0,0,0,0,0,2023-04-13,2023-07-17
3060,3060,0.0,False,fr,0.0,35|10749,0.0,Nouveau départ,0.0,,2023-09-27,0.8372,998642,,5.855,0.0,0.0,Nouveau départ,0.0,/nhBv37kJBloQeZZpjOdBMwcXvBV.jpg,0.0,,0.0,0.0,/ubO6QnYsITDkxTg2nTKaBtXjMuk.jpg,0.0,False,False,,,86,0,0,0,0,0,0,2023-09-27,2024-05-14
3061,3061,0.0,False,es,0.0,18,0.0,Sujo,0.0,,2024-08-21,0.9269,1214508,,6.819,0.0,0.0,수호,0.0,/4NAzOUkA3uTKTppcxyHYB4SKqKa.jpg,0.0,,0.0,0.0,/6GIRELnBhvqj8AS8v8ao64OSrR8.jpg,0.0,False,False,,,69,0,0,0,0,0,0,2024-08-21,
3062,3062,0.0,False,es,1.0,28|53,0.0,Sayen: La ruta seca,0.0,,2023-10-20,0.8989,850880,사옌은 단서를 따라 그림처럼 아름답지만 황량한 아타카마 사막으로 향한다. 거기서 사옌은 어린 아타카마 소녀 키말과 마지못해 함께하게 된다. 키말은 아버지의 오명을 씻고 악테온의 물 착취로 인해 메마른 불모지가 될 위험에 처한 자기 마을을 구하려 한다.,6.238,0.0,0.0,사옌 2: 사막 길,0.0,/2kZS7CcTnIE1IoHkW41KrAFxpkq.jpg,0.0,,0.0,0.0,/t6lNETZp4pYdrwdQyb97t1U1jAC.jpg,0.0,False,False,,,146,0,0,0,0,0,0,,2023-10-20
3063,3063,0.0,False,en,0.0,27|53,0.0,Slapface,0.0,,2022-04-21,0.7257,812320,"사고로 부모를 잃고 형과 함께 숲속에서 살고 있는 루카스는 숲 속 폐가에서 마녀와 조우한다. 이후 마녀와 우정을 쌓게 되지만, 마녀는 루카스 주위의 사람들에게 해를 끼치게 되는데...",5.992,0.0,0.0,슬랩페이스,0.0,/xFR5TrTfhjaKN2z17rP09hoQXXs.jpg,0.0,,0.0,0.0,/hp34FQVZrOkEGSokJYerwfv9QDN.jpg,0.0,False,False,,,65,0,0,0,0,0,0,2022-04-21,2022-02-03
3064,3064,0.0,False,de,0.0,10752|18|36,0.0,"In Liebe, eure Hilde",0.0,,2024-10-17,0.9031,1070319,,7.0,0.0,0.0,"프롬 힐데, 위드 러브",0.0,/rYmU7B2FtPlm7NrrBIlrgClZA4R.jpg,0.0,,0.0,0.0,/zN7NIIH7UA17OyPXcBM7tpRvxI0.jpg,0.0,False,False,,,53,0,0,0,0,0,0,2024-10-17,2025-10-23
3065,3065,0.0,False,fr,1.0,28|53,0.0,Tigres et Hyènes,0.0,,2024-11-22,1.119,1154223,,6.3,0.0,0.0,Tigres et Hyènes,0.0,/wyGaJk25KqJOFwJWV5bzf8PWP9J.jpg,0.0,,0.0,0.0,/gKDFHQsEdnwZW0RC0htr0aYYH5W.jpg,0.0,False,False,,,103,0,0,0,0,0,0,,2024-11-22
3066,3066,0.0,False,en,0.0,35|18,0.0,Fremont,0.0,,2023-08-25,0.7661,1048522,,6.362,0.0,0.0,프리몬트,0.0,/wJZovPXB3SWL1BL1GyLrCRrk4z9.jpg,0.0,,0.0,0.0,/jai2IePHlNTKwCNoOM5HQgMVUaj.jpg,0.0,False,False,,,109,0,0,0,0,0,0,2023-09-14,2023-10-10
3067,3067,0.0,False,hi,0.0,35|18,0.0,डॉक्टर जी,0.0,,2022-10-14,0.8777,778625,,6.1,0.0,0.0,डॉक्टर जी,0.0,/ojQbYD4pHKBrnxrG0FBdqGCHhlq.jpg,0.0,,0.0,0.0,/j1Iictz3NaKnNuYs2hWHQyathct.jpg,0.0,False,False,,,50,0,0,0,0,0,0,2022-10-14,2022-10-14
3068,3068,0.0,False,es,0.0,35|10751|10749,0.0,¡Qué Despadre!,0.0,,2022-02-09,0.7494,937337,,8.315,0.0,0.0,¡Qué Despadre!,0.0,/aZ9qQ3X8xutsWIusMFGKlvkKiyD.jpg,0.0,,0.0,0.0,/pCp9kiUEqDBJQiC9o5p2jrfSJbJ.jpg,0.0,False,False,,,178,0,0,0,0,0,0,2022-02-09,
3069,3069,0.0,False,fr,0.0,35|18,0.0,Making Of,0.0,,2024-01-10,0.7589,972119,,5.7,0.0,0.0,메이킹 오브,0.0,/sQHjqFdDeIQUfYxU5JcyQFWQr7N.jpg,0.0,,0.0,0.0,/sIfjszR9RhjgzvfzV5AvQfvjVlg.jpg,0.0,False,False,,,141,0,0,0,0,0,0,2024-01-10,2024-05-13
3070,3070,0.0,False,es,0.0,18,0.0,Cinco lobitos,0.0,,2022-05-17,0.816,835504,이제 막 엄마가 된 아마이아는 파트너가 잠시 자리를 비운 동안 바스크 지방 해안에 있는 부모님 집으로 돌아가 도움을 받기로 결심한다.,7.176,0.0,0.0,럴러바이,0.0,/2VJcaYzD1gdNPpb4DaXDgmQ9VmK.jpg,0.0,,0.0,0.0,/7ewBir8AIg2b0r4gOceCWUOyKNF.jpg,0.0,False,False,,,128,0,0,0,0,0,0,2022-05-17,
3071,3071,0.0,False,fr,0.0,35|18|10751,1.0,En corps,0.0,,2024-01-17,0.7702,771077,"사랑도, 커리어도, 완벽에 가까운 삶을 살던 발레리나 ‘엘리즈’. 그러나 공연 도중 뜻밖의 부상으로 하루아침에 사랑과 꿈을 동시에 잃어버린다. 재활치료를 하며 회복에 애쓰지만 다시 발레를 하기 어렵단 말을 듣고, 여기에 가족과의 트러블까지…!!! 제대로 풀리는 게 하나도 없다. 발레 말고는 그 어떤 것으로 삶을 채워야 할지 상상조차 해본 적 없었던 ‘엘리즈’는 무기력한 마음을 떨치고 새로운 시작을 위해 일단 파리를 떠나 보기로 한다. 친구들을 따라 한적한 시골 브르타뉴로 향하고, 그 곳에서 새로운 사람들과 새로운 기회를 마주하게 되는데…",7.396,0.0,1.0,라이즈,0.0,/ooxh52Kj2Hq6yI15nxOUwxQD6uz.jpg,0.0,2024-01-17,0.0,0.0,/BevYc51yFcr4zppO8RI3Au8wXA.jpg,0.0,False,False,,2024-01-17,456,0,0,0,0,0,0,2022-03-30,2022-07-30
3072,3072,0.0,False,es,0.0,80,0.0,Pipa,1.0,Netflix,2022-07-27,0.6496,798223,"몇 년 전, 외딴 마을로 이사 온 경찰 출신의 피파. 어느 날, 소유지에서 시신이 발견되면서 잊고 있던 어둠의 세계로 다시 발을 들인다.",5.514,0.0,0.0,피파,0.0,/el8ja0zfyZ6ztBzicaBdqbh5EBg.jpg,0.0,2022-07-27,1.0,0.0,/5HgmYfCGZRtx0PnQxDTg3Djqrrd.jpg,0.0,False,False,Netflix,2022-07-27,104,0,0,0,0,0,0,,2022-07-27
3073,3073,0.0,False,en,0.0,878|35,0.0,Office Invasion,1.0,,2022-08-10,0.6766,1006851,같은 광산 회사에 다니는 절친 삼인방이 힘을 합친다. 광산을 약탈하고 인간을 몰살하려 하는 무시무시한 외계인들로부터 소중한 회사를 지키기 위하여!,5.387,0.0,0.0,오피스 인베이전,0.0,/khcVwO0gwguC1CndbxtH1bzk4aj.jpg,0.0,,1.0,0.0,/bL7VIHQ4Nl0hZMw8ZeX6byoEEZJ.jpg,0.0,False,False,,,119,0,0,0,0,0,0,,2022-08-10
3074,3074,0.0,False,en,0.0,35,0.0,Dave Chappelle: The Unstoppable...,1.0,Netflix,2025-12-20,0.7971,1601195,코미디 아이콘 데이브 샤펠의 성역 없는 스탠드업 스페셜. 자꾸 엇나가는 세상을 향해 대담한 진실과 강력한 한 방을 던진다.,6.703,0.0,0.0,데이브 샤펠: 멈출 수 없는,0.0,/534y0Pt72VEAUTV3THKpMxzCoB3.jpg,0.0,2025-12-20,1.0,0.0,/smbIQ9Fzx9LaWtTDm8x7GAaDvCe.jpg,0.0,False,False,Netflix,2025-12-20,59,0,0,0,0,0,0,,2025-12-19
3075,3075,0.0,False,en,0.0,99|10402,0.0,American Symphony,1.0,Netflix,2023-11-29,0.8892,1171816,"음악가 존 바티스트와 작가 술레이카 자와드 부부의 속 깊은 이야기를 담은 다큐멘터리. 아내가 암 치료를 받는 동안, 존은 교향곡 작곡에 도전한다.",6.672,0.0,0.0,아메리칸 심포니,0.0,/skfO62LOEg805x9fMYeEDQRorXP.jpg,0.0,2023-11-29,1.0,0.0,/5UlQDjIuJ0t8q4anVxzkW06FrDM.jpg,0.0,False,False,Netflix,2023-11-29,64,0,0,0,0,0,0,2023-11-24,2023-11-28
3076,3076,0.0,False,de,1.0,53|28|18,0.0,Trunk - Locked In,0.0,,2023-11-24,0.8153,1183905,"28세의 의대생 말리나는 잠긴 트렁크 안에서 의식이 혼미한 상태로 깨어난다. 곧 말리나는 사라진 것이 자신의 기억뿐이 아니라는 무시무시한 사실을 깨닫는다. 바깥세상과의 연결 고리는 휴대폰뿐인 가운데 말리나는 생존을 위한 극적인 사투를 시작하고, 말리나가 갇혀 있는 차는 마지막 목적지와 끔찍한 비밀을 향해 거침없이 질주한다.",6.049,0.0,0.0,트렁크 - 갇히다,0.0,/sQ2FqmB98T8bAjhYHa3DIf2TS4H.jpg,0.0,,0.0,0.0,/d3DbYA943SwXhqgDSj7fh9Xn8Tp.jpg,0.0,False,False,,,91,0,0,0,0,0,0,,2024-01-26
3077,3077,0.0,False,en,0.0,53,1.0,Summit Fever,0.0,,2022-10-13,0.855,994441,등반 역사상 가장 많은 죽음을 초래한 알프스 3대 빙벽 도전에 나선 젊은 등반가들. 하나씩 완등할 때마다 죽어나가는 동료로 인해 죽음의 그림자가 엄습하지만 멈출 수 없다. 마지막 도전지인 알프스의 최고봉 ‘몽블랑’에서 사상 최악의 눈폭풍을 마주하는데…,5.481,1.0,1.0,써밋 피버,1.0,/mo8tsPCaUynKOSSWXDCI55GplkT.jpg,1.0,,0.0,1.0,/2shoIF4RPWV24uozeFnS9miOWv.jpg,1.0,False,False,,,79,0,0,0,0,0,0,2022-10-13,2022-10-14
3078,3078,0.0,False,fr,0.0,18|10749,1.0,Peter von Kant,0.0,,2023-02-15,0.7838,807862,"1972년 독일 쾰른, 유명 영화감독 피터 본 칸트는 그의 말이라면 죽는 시늉까지 마다하지 않는 어시스턴트 칼과 함께 살고 있다. 어느 날, 오랫동안 피터의 뮤즈였던 여배우 시도니가 찾아와 피터에게 아미르라는 청년을 소개하고, 연인과 이별한 상실감으로 고통스러워하던 피터는 어린 아미르에게 첫눈에 반한다. 아미르에게 영화계의 스타로 만들어 주겠다는 약속을 하며 사랑을 고백한 피터. 성공한 유명 감독과 무명 배우는 서로에게 이끌려 동거를 시작하게 된다.",5.738,1.0,1.0,피터 본 칸트,1.0,/mbFcVo762rsDcfsx89Pl3liOYPK.jpg,1.0,2023-02-15,0.0,0.0,/iozxwgTMgaqljPfZ5fE7913mLU.jpg,1.0,False,False,,2023-02-15,105,0,0,0,0,0,0,2022-07-06,2022-11-04
3079,3079,0.0,False,en,0.0,35|18,0.0,Funny Pages,0.0,,2022-08-26,1.1052,583095,,5.693,0.0,0.0,퍼니 페이지스,0.0,/gCgdVvExdHM9Qjtc8yoN7MRrC7x.jpg,0.0,,0.0,0.0,/wsoTfUGy539MtEtYLByjNtdalRx.jpg,0.0,False,False,,,83,0,0,0,0,0,0,,2022-08-26
3080,3080,0.0,False,pl,0.0,80,0.0,Napad,1.0,,2024-10-16,0.8135,1282138,"파면된 형사에게 젊은 형사가 찾아와 도움을 청하며 과거 만회의 기회를 제안한다. 대가는 은행 강도 사건을 해결하는 것.
 * 시놉시스: 90년대 초반, 불미스러운 일로 파면된 형사(올라프 루바셴코 분)에게 과거를 만회할 기회가 생긴다. 대가는 은행 강도 사건의 주범들을 잡는 것이다. 젊은 여자 경찰과 파트너가 되어 사건에 착수하는 형사. 최대한 빠르게 움직여야 한다. 새로 들어선 상부에서는 언론의 관심을 반기지 않으니까.",6.5,0.0,0.0,나파트,0.0,/whDw5zwB9Hldgioh2FlEcBhFl0G.jpg,0.0,2024-10-16,1.0,0.0,/ycOPrw6Pr4i7GBvryrrgTNYiD5u.jpg,0.0,False,False,,2024-10-16,129,0,0,0,0,0,0,,2024-10-15
3081,3081,0.0,False,es,0.0,35|9648,0.0,Invitación a un Asesinato,1.0,,2023-10-06,0.7468,1179664,"진정한 범죄광은 그녀의 상류사회 언니의 살인에 함정에 빠졌습니다. 화려한 용의자들로 가득한 별장에서, 범인을 찾는 것은 그녀에게 달려 있습니다.",5.722,0.0,0.0,치명적인 초대장,0.0,/gayPKa9VThZRqSd3OKeqUTaZfyp.jpg,0.0,,1.0,0.0,/v6Zd3eUxAzK4FmDvJNbDk6TuFHN.jpg,0.0,False,False,,,180,0,0,0,0,0,0,,2023-10-06
3082,3082,0.0,False,en,0.0,10749|18,0.0,Of an Age,0.0,,2023-02-10,0.9729,958340,"세르비아 출신의 볼룸 댄서인 코울이, 친구 에보니의 형제 아담과 사랑에 빠지는 24시간을 그렸다.",6.551,0.0,0.0,오브 언 에이지,0.0,/hM1WknAN6uOeH2YxTQ9RaI0C3Uj.jpg,0.0,,0.0,0.0,/iBkqhKz01FT1PecBXxywm86KCht.jpg,0.0,False,False,,,69,0,0,0,0,0,0,2023-02-17,2023-03-07
3083,3083,0.0,False,en,0.0,10749|35,0.0,Choose Love,0.0,Netflix,2023-08-31,0.7512,956502,한결같은 남자 친구. 안타깝게 놓쳤던 남자. 멋있는 록스타. 도대체 캐미는 이 가운데 누굴 택해야 할까? 그녀의 사랑이 당신 손에 달려 있다. 인터랙티브 로맨틱 코미디.,4.8,0.0,0.0,"이 사랑, 최선일까?",0.0,/eYOZMQY3tggQs6aQCXJdAMqey5z.jpg,0.0,2023-08-31,0.0,0.0,/3QtvKWJNPvUIQKtQzdtZVG62UkG.jpg,0.0,False,False,Netflix,2023-08-31,141,0,0,0,0,0,0,,2023-08-30
3084,3084,0.0,False,en,0.0,10752|36|28,1.0,Battle for Saipan,0.0,,2023-02-28,0.697,1037644,"미군은 일본 본토 폭격의 기착점으로 사이판에 상륙하는 태평양 D-day를 감행한다. 정찰 중 일본군에 급습 당한 소대는 야전병원에서 일본군의 자살돌격작전을 맞는다. 부상 당한 소대원들은 군의관, 간호사와 함께 자살돌격에 맞서 15시간의 끝장 전투를 벌이는데...",5.566,1.0,1.0,배틀 포 사이판,1.0,/oT85hxlmXA8Zux4LHJO771w4bjM.jpg,1.0,2023-02-28,0.0,1.0,/w26FmegnHL8BykasYNHADIEURBW.jpg,1.0,False,False,,2023-02-28,76,0,0,0,0,0,0,2022-11-25,2022-11-25
3085,3085,0.0,False,fr,0.0,35|80|18|10749,0.0,Mascarade,0.0,,2023-04-30,0.6146,892515,"매력적인 댄서 아드리앵은 오토바이 사고로 경력이 엉망이 되고, 나태함으로 자신의 젊음을 낭비한다. 아드리앵의 삶은 음모와 자신의 성적 매력을 이용한 사기를 벌이며 살아가는 마고를 만나면서 변화한다.",6.766,0.0,0.0,위선의 종말,0.0,/eZx7SUnQetww3ePIlvTUDYuZMo9.jpg,0.0,,0.0,0.0,/3K1KUm2Q6tZm7VQopHWnx4EdL41.jpg,0.0,False,False,,2023-04-30,456,0,0,0,0,0,0,2022-11-01,2023-03-01
3086,3086,0.0,False,en,0.0,18|53,1.0,Accused,0.0,,2023-10-05,0.7833,912974,"온라인상에 급속도로 퍼진 런던 기차역 테러 뉴스, 그리고 그 용의자로 낙인찍힌 한 남자!  ‘해리’는 본가로 향하던 기차 안에서 자신이 지나쳐 온 런던 기차역에서 테러가 발생했다는 뉴스를 발견하는데... 그날 저녁, 온라인상에 퍼진 한 남자의 신상 그리고 #런던폭탄테러 #용의자 태그와 함께 떠오른 이름, ‘해리 밥사’ 익명으로 가려진 온라인 심판자들에게 중요한 것은 진실의 여부가 아닌, ‘테러리스트 해리 밥사’를 처단하는 것. 과연 그는 누명을 벗고, 숨 막히는 공포의 시간에서 탈출할 수 있을까?",6.2,0.0,1.0,어큐즈드: SNS 심판,0.0,/vQJeopwMS2OJxm8HaazjbLoXhP3.jpg,0.0,,0.0,0.0,/bDd8wcvenWh8Gx84DnDKJgwXmNY.jpg,0.0,False,False,,,77,0,0,0,0,0,0,2023-10-05,2023-09-22
3087,3087,0.0,False,ro,0.0,35|18,0.0,Nu Aștepta Prea Mult de la Sfârșitul Lumii,0.0,Busan International Film Festival,2023-10-05,0.8877,937085,"안젤라는 다국적 기업이 제작하는 산업 안전 홍보 영상에 출연할 인물을 물색하느라 부쿠레슈티 시내를 밤낮 누빈다. 과로에 시달린 안젤라가 현실의 벽에 부딪힐 때마다 틱톡에 등장하는 ‘부캐’ 보비타는 위악적인 조롱과 혐오 발언을 퍼부으며 스트레스 해소 창구가 되어준다. 전작 〈배드 럭 뱅잉〉(2021)을 통해 증명한 바와 같이, 풍자의 대가 라두 주데는 어지러운 과잉의 이미지와 필터링 없이 쏟아지는 대사의 향연을 통해 우리 사회의 부조리를 냉철하게 통찰하고 강력하게 비판한다. 우여곡절 끝에 적임자가 캐스팅되고 홍보 영상 촬영이 본격적으로 시작되는 후반부, 휠체어에 앉은 노동자의 목소리가 클라이언트의 다양한 요구에 따라 점점 힘을 잃어가고 진실은 마침내 몇 줄의 자막 속으로 사라지는 과정을 목도한다. 이처럼 지구의 종말은 갑자기 찾아오는 재앙이 아니라 우리 안에 자리잡아 자전할 동력을 서서히 앗아가는 것임을, 그리고 이미 진행 중임을 깨닫게 된다.",6.9,0.0,0.0,지구 종말이 오더라도 너무 큰 기대는 말라,0.0,/aQ098nQcGhPSsanBF8C3wy8Pvuc.jpg,0.0,,0.0,0.0,/9j7bPqtsbIzhMwVYD6deKsGhzys.jpg,0.0,False,False,,2023-10-05,116,0,0,0,0,0,0,2023-09-27,2024-05-03
3088,3088,1.0,False,en,0.0,35,0.0,It's a Wonderful Binge,0.0,,2022-12-09,0.8014,1026624,"원작처럼 속편도 '더 빈지'라고 알려진 근사한 단 하루를 제외하고는 모든 음주와 마약이 금지된 가까운 미래를 배경으로 한다. 올해는 기적적으로 크리스마스가 '더 빈지'가 되고, 마법 책, 중독성 넘치는 노래와 스톱 모션 애니메이션, 그리고 마약이 함께하는 새로운 연말연시가 펼쳐진다. 그것도 엄청 많이! 메리 빈지마스!",4.9,0.0,0.0,원더풀 빈지,0.0,/hU9ouAPcg2LG7n85WUxjKwPq2y4.jpg,0.0,,0.0,0.0,/evIqJy4BCZi86ry7CSu4gEE9ujb.jpg,0.0,False,False,,,109,0,0,0,0,0,0,,2022-12-09
3089,3089,0.0,False,hi,0.0,53|80|18,0.0,A Thursday,0.0,,2022-02-17,0.8903,897525,,6.56,0.0,0.0,목요일,0.0,/uXFZwC4oSK15xXCvSunDW62KzZB.jpg,0.0,,0.0,0.0,/qpiqVZdWjWEUsm17VLZg18jErNd.jpg,0.0,False,False,,,50,0,0,0,0,0,0,,2022-02-17
3090,3090,0.0,False,es,0.0,35,0.0,El candidato honesto,0.0,,2024-08-08,0.7581,1278099,,6.6,0.0,0.0,El candidato honesto,0.0,/hmV5HPkbQuzgPo11Xm70CMQV3iZ.jpg,0.0,,0.0,0.0,/nNfOG89aBM5caqRGgxihVeYRsMr.jpg,0.0,False,False,,,143,0,0,0,0,0,0,2024-08-08,
3091,3091,0.0,False,it,0.0,10402|18|36,0.0,Sei nell'anima,1.0,Netflix,2024-05-02,0.7343,1156966,"가족의 반대와 음악계의 외면에도 불구하고, 꿈을 향해 묵묵히 나아갔던 잔나 난니니. 결국 이탈리아 최고의 록 스타 중 한 명으로 우뚝 선다. 스타 탄생의 비화를 다룬 작품.",6.78,0.0,0.0,아름다운 반항아,0.0,/7SISdgGOqz1T4yxwR9wCV32dezc.jpg,0.0,2024-05-02,1.0,0.0,/2GBiTa071pLSfPND1Iu7Pfk3fhy.jpg,0.0,False,False,Netflix,2024-05-02,91,0,0,0,0,0,0,2024-05-02,2024-05-02
3092,3092,0.0,False,en,0.0,10751|12,1.0,The Tiger's Nest,0.0,,2024-05-16,0.6213,654910,"지진 재해로 인해 엄마를 잃은 소년 ‘발마니’는 고향인 카트만두로부터 멀리 떨어진 보육원에 살게 되고 친절하게 보살펴주는 선생님이 있지만 적응은 쉽지 않다. 어느 날, ‘발마니’는 잔혹한 밀렵꾼으로부터 엄마 호랑이를 잃은 아기 호랑이를 구해내고 이들을 피해 멀리 떨어진 안전한 곳으로 위험천만한 긴 여정을 떠난다. 강과 폭포를 건너고 드넓은 초원에 사는 유랑인들을 만나기도 하며 따뜻한 사람들, 자연과 동물에 도움을 받는 그들. 많은 어려움이 닥치지만 ‘발마니’와 새끼 호랑이 ‘무크티’ 사이에는 끈끈한 유대감과 두터운 신뢰가 쌓인다. 하지만 계속해서 밀렵꾼들로부터 ‘무크티’의 생존은 위협받고 급기야 ‘발마니’는 히말라야 높은 산 속에 ‘무크티’를 위한 새로운 터전을 마련해주기 위해 험난하고 먼 길과 극한의 날씨를 이겨내야 하는 모험을 하게 되는데… “이 거대한 자연이 부디 너에게 다정하길”",6.423,1.0,1.0,타이거스 네스트: 호랑이의 보디가드,1.0,/93SkInqU9oGsf1ktiFbAeaw3Ys7.jpg,1.0,2024-05-16,0.0,1.0,/rZ4LvgRY9ExeHRh2uppIkTM6Oc4.jpg,1.0,False,False,,2024-05-16,65,0,0,0,0,0,0,2022-10-13,2023-03-13
